Gender,College,Churn,Level,Residence,SIM_Usage,Usage_Freq,Network_Strength,Services_Used,Data_Exhaustion,Other_Networks,Reasons_Discontinue,Monthly_Data_Usage
Male,College of Art and Built Environment,No,200,Off-campus,Yes,Occasionally,4,"SMS/Text messaging, None of the above, Voice Calls, Mobile data/Internet",No,Yes,"Insufficient data allowance, Unsatisfactory customer service",4.3
Female,College of Science,Yes,200,Off-campus,Yes,Occasionally,3,Mobile data/Internet,No,No,"Unsatisfactory customer service, Poor network quality/coverage, Insufficient data allowance, High costs/pricing",0.83
Male,College of Engineering,Yes,400,Off-campus,No,Occasionally,6,"Voice Calls, None of the above, Mobile data/Internet",Yes,No,"Insufficient data allowance, Poor network quality/coverage",6.91
Female,College of Humanity and Social Science,No,600,Off-campus,No,Occasionally,4,"Mobile data/Internet, SMS/Text messaging, None of the above, Voice Calls",No,Yes,"Poor network quality/coverage, Unsatisfactory customer service, High costs/pricing",2.82
Male,College of Science,Yes,400,Off-campus,Yes,Daily,4,Mobile data/Internet,Yes,Yes,"High costs/pricing, Poor network quality/coverage, Unsatisfactory customer service",8.7
Male,College of Humanity and Social Science,Yes,100,Off-campus,No,Several times a week,4,None of the above,No,Yes,"Insufficient data allowance, High costs/pricing",1.85
Male,College of Science,No,400,On-campus,Yes,Rarely,1,None of the above,Yes,No,Poor network quality/coverage,2.45
Male,College of Art and Built Environment,Yes,400,Off-campus,Yes,Several times a week,4,"None of the above, Mobile data/Internet",Yes,Yes,"Poor network quality/coverage, Unsatisfactory customer service",1.27
Female,College of Agriculture and Natural Resources,Yes,400,Off-campus,Yes,Occasionally,2,"SMS/Text messaging, Mobile data/Internet",Yes,Yes,"Poor network quality/coverage, Insufficient data allowance, Unsatisfactory customer service, High costs/pricing",4.13
Female,College of Humanity and Social Science,Yes,300,Off-campus,Yes,Daily,2,"None of the above, Voice Calls, SMS/Text messaging",Yes,Yes,"Poor network quality/coverage, High costs/pricing, Unsatisfactory customer service",8.45
Female,College of Art and Built Environment,Yes,200,Off-campus,Yes,Several times a week,4,"Mobile data/Internet, Voice Calls, None of the above, SMS/Text messaging",No,No,"Poor network quality/coverage, Unsatisfactory customer service",1.96
Female,College of Art and Built Environment,Yes,600,Off-campus,No,Several times a week,3,None of the above,No,Yes,Poor network quality/coverage,4.6
Male,College of Agriculture and Natural Resources,Yes,300,On-campus,Yes,Occasionally,4,"SMS/Text messaging, None of the above",Yes,Yes,High costs/pricing,8.58
Male,College of Engineering,Yes,200,On-campus,Yes,Several times a week,2,"SMS/Text messaging, Mobile data/Internet",Yes,No,"Insufficient data allowance, Unsatisfactory customer service, Poor network quality/coverage",8.79
Female,College of Humanity and Social Science,Yes,600,Off-campus,No,Occasionally,5,Voice Calls,No,Yes,"Insufficient data allowance, High costs/pricing, Unsatisfactory customer service, Poor network quality/coverage",4.99
Male,College of Humanity and Social Science,Yes,500,Off-campus,Yes,Daily,4,SMS/Text messaging,No,Yes,Unsatisfactory customer service,2.44
Female,College of Art and Built Environment,Yes,200,Off-campus,Yes,Several times a week,1,SMS/Text messaging,No,Yes,Insufficient data allowance,6.83
Male,School of Business,No,500,Off-campus,Yes,Occasionally,1,"Mobile data/Internet, SMS/Text messaging, None of the above, Voice Calls",No,Yes,"Unsatisfactory customer service, Insufficient data allowance",1.03
Female,School of Business,No,300,Off-campus,Yes,Several times a week,5,SMS/Text messaging,Yes,No,"Insufficient data allowance, Poor network quality/coverage, Unsatisfactory customer service",1.53
Female,School of Business,No,400,On-campus,Yes,Occasionally,2,"Mobile data/Internet, None of the above, SMS/Text messaging",No,Yes,Insufficient data allowance,5.4
Male,College of Engineering,No,400,Off-campus,Yes,Daily,1,"Mobile data/Internet, None of the above",Yes,Yes,"Poor network quality/coverage, Unsatisfactory customer service",1.19
Male,College of Art and Built Environment,No,200,Off-campus,No,Several times a week,3,"Mobile data/Internet, SMS/Text messaging",No,Yes,"High costs/pricing, Insufficient data allowance, Unsatisfactory customer service, Poor network quality/coverage",6.47
Female,School of Business,Yes,600,Off-campus,No,Occasionally,3,Voice Calls,No,No,"Unsatisfactory customer service, Insufficient data allowance",3.28
Female,College of Humanity and Social Science,Yes,300,Off-campus,Yes,Rarely,2,"None of the above, Voice Calls",Yes,Yes,"High costs/pricing, Unsatisfactory customer service, Insufficient data allowance, Poor network quality/coverage",6.14
Male,College of Agriculture and Natural Resources,No,100,Off-campus,No,Rarely,3,"Voice Calls, None of the above",Yes,Yes,"Insufficient data allowance, Unsatisfactory customer service, High costs/pricing",9.22
Male,College of Engineering,Yes,400,Off-campus,Yes,Several times a week,4,"SMS/Text messaging, None of the above, Mobile data/Internet, Voice Calls",Yes,Yes,"Unsatisfactory customer service, Poor network quality/coverage, Insufficient data allowance, High costs/pricing",0.57
Male,College of Humanity and Social Science,Yes,100,Off-campus,No,Occasionally,4,"None of the above, Mobile data/Internet, Voice Calls, SMS/Text messaging",Yes,Yes,"Insufficient data allowance, High costs/pricing, Unsatisfactory customer service",1.33
Female,College of Engineering,Yes,200,On-campus,Yes,Several times a week,3,"SMS/Text messaging, None of the above",No,Yes,Poor network quality/coverage,6.45
Male,College of Science,Yes,100,Off-campus,No,Occasionally,5,"Mobile data/Internet, Voice Calls, SMS/Text messaging, None of the above",Yes,Yes,High costs/pricing,9.65
Male,School of Business,Yes,600,Off-campus,No,Several times a week,3,"SMS/Text messaging, None of the above, Voice Calls, Mobile data/Internet",No,Yes,"Poor network quality/coverage, High costs/pricing, Unsatisfactory customer service",9.36
Male,School of Business,Yes,500,Off-campus,No,Occasionally,2,"SMS/Text messaging, Mobile data/Internet, None of the above, Voice Calls",No,Yes,"High costs/pricing, Unsatisfactory customer service",0.97
Female,School of Business,Yes,400,Off-campus,No,Occasionally,4,None of the above,Yes,Yes,"Insufficient data allowance, High costs/pricing, Unsatisfactory customer service, Poor network quality/coverage",3.48
Female,College of Humanity and Social Science,Yes,400,Off-campus,Yes,Daily,2,"Mobile data/Internet, None of the above",No,Yes,"Insufficient data allowance, Unsatisfactory customer service, High costs/pricing, Poor network quality/coverage",2.27
Female,College of Science,Yes,200,Off-campus,Yes,Daily,6,"Mobile data/Internet, None of the above",Yes,Yes,"Unsatisfactory customer service, High costs/pricing, Poor network quality/coverage, Insufficient data allowance",3.17
Female,School of Business,Yes,400,On-campus,Yes,Daily,1,None of the above,Yes,Yes,None,8.8
Male,College of Science,Yes,600,Off-campus,Yes,Occasionally,2,SMS/Text messaging,Yes,Yes,"Poor network quality/coverage, High costs/pricing, Unsatisfactory customer service",6.08
Male,College of Engineering,No,400,Off-campus,Yes,Daily,2,SMS/Text messaging,No,Yes,Insufficient data allowance,7.13
Female,College of Engineering,No,300,Off-campus,No,Occasionally,6,"SMS/Text messaging, None of the above, Voice Calls, Mobile data/Internet",Yes,No,"Insufficient data allowance, High costs/pricing",6.69
Male,College of Engineering,Yes,500,Off-campus,No,Several times a week,1,"SMS/Text messaging, Mobile data/Internet, None of the above, Voice Calls",Yes,Yes,High costs/pricing,8.4
Male,College of Science,No,200,On-campus,Yes,Daily,5,"None of the above, SMS/Text messaging, Mobile data/Internet",No,Yes,"Unsatisfactory customer service, Poor network quality/coverage, High costs/pricing",6.69
Male,College of Humanity and Social Science,Yes,600,Off-campus,No,Several times a week,1,Mobile data/Internet,No,Yes,Unsatisfactory customer service,4.81
Female,College of Humanity and Social Science,Yes,300,On-campus,Yes,Daily,1,"Voice Calls, SMS/Text messaging, Mobile data/Internet",No,No,Unsatisfactory customer service,8.08
Female,School of Business,Yes,600,On-campus,Yes,Occasionally,3,"Mobile data/Internet, SMS/Text messaging",No,Yes,"Unsatisfactory customer service, Insufficient data allowance, High costs/pricing",3.52
Female,College of Agriculture and Natural Resources,Yes,200,Off-campus,No,Daily,1,"SMS/Text messaging, Mobile data/Internet, None of the above, Voice Calls",Yes,Yes,None,6.89
Male,College of Engineering,Yes,400,Off-campus,No,Rarely,4,"SMS/Text messaging, Voice Calls",No,Yes,High costs/pricing,4.18
Female,College of Science,Yes,300,Off-campus,No,Several times a week,2,None of the above,No,Yes,"Insufficient data allowance, Poor network quality/coverage, Unsatisfactory customer service",3.56
Female,College of Science,No,400,Off-campus,No,Occasionally,1,"Mobile data/Internet, SMS/Text messaging, Voice Calls",No,Yes,"Unsatisfactory customer service, High costs/pricing, Poor network quality/coverage, Insufficient data allowance",1.93
Female,College of Humanity and Social Science,Yes,500,Off-campus,Yes,Several times a week,5,"Voice Calls, Mobile data/Internet, None of the above, SMS/Text messaging",No,Yes,"High costs/pricing, Unsatisfactory customer service, Insufficient data allowance, Poor network quality/coverage",9.62
Male,College of Agriculture and Natural Resources,No,400,Off-campus,Yes,Several times a week,2,"SMS/Text messaging, Voice Calls, None of the above, Mobile data/Internet",Yes,Yes,"Insufficient data allowance, Poor network quality/coverage, Unsatisfactory customer service, High costs/pricing",1.86
Male,College of Art and Built Environment,No,100,Off-campus,Yes,Occasionally,5,"SMS/Text messaging, Voice Calls, None of the above, Mobile data/Internet",Yes,Yes,"High costs/pricing, Poor network quality/coverage, Unsatisfactory customer service",2.27
Female,College of Humanity and Social Science,Yes,600,On-campus,Yes,Several times a week,6,"None of the above, SMS/Text messaging, Mobile data/Internet",Yes,Yes,Poor network quality/coverage,1.82
Male,College of Agriculture and Natural Resources,No,200,Off-campus,No,Several times a week,1,"SMS/Text messaging, Mobile data/Internet, None of the above, Voice Calls",Yes,Yes,Poor network quality/coverage,6.98
Male,College of Engineering,No,200,Off-campus,No,Occasionally,5,"Voice Calls, SMS/Text messaging, None of the above",No,No,"Unsatisfactory customer service, High costs/pricing, Poor network quality/coverage, Insufficient data allowance",1.95
Male,College of Engineering,No,500,Off-campus,No,Daily,3,"Mobile data/Internet, None of the above",Yes,Yes,High costs/pricing,7.01
Female,College of Science,Yes,600,On-campus,Yes,Never,4,"None of the above, SMS/Text messaging",Yes,No,"Unsatisfactory customer service, Poor network quality/coverage, High costs/pricing",1.41
Male,School of Business,Yes,200,Off-campus,Yes,Daily,2,None of the above,Yes,Yes,"High costs/pricing, Poor network quality/coverage, Unsatisfactory customer service",7.92
Male,College of Humanity and Social Science,Yes,500,Off-campus,Yes,Occasionally,2,"Mobile data/Internet, Voice Calls, None of the above, SMS/Text messaging",Yes,Yes,Poor network quality/coverage,2.51
Male,College of Art and Built Environment,Yes,300,Off-campus,Yes,Several times a week,2,None of the above,No,Yes,"High costs/pricing, Unsatisfactory customer service",4.88
Male,College of Art and Built Environment,Yes,600,Off-campus,No,Occasionally,1,"None of the above, Mobile data/Internet",Yes,Yes,"Poor network quality/coverage, Insufficient data allowance, High costs/pricing",4.1
Female,College of Science,Yes,300,Off-campus,Yes,Daily,1,"SMS/Text messaging, Voice Calls, None of the above",Yes,Yes,"Unsatisfactory customer service, High costs/pricing",0.5
Male,College of Engineering,Yes,500,On-campus,No,Occasionally,2,Voice Calls,No,Yes,"High costs/pricing, Unsatisfactory customer service",4.43
Male,College of Art and Built Environment,No,100,Off-campus,No,Daily,2,"Mobile data/Internet, None of the above",No,Yes,"Unsatisfactory customer service, Insufficient data allowance, Poor network quality/coverage",8.06
Female,College of Science,Yes,400,Off-campus,No,Occasionally,1,"SMS/Text messaging, Mobile data/Internet",Yes,Yes,High costs/pricing,8.57
Female,College of Engineering,No,200,On-campus,No,Daily,3,"Mobile data/Internet, SMS/Text messaging, None of the above",Yes,No,"Insufficient data allowance, Unsatisfactory customer service",8.58
Male,College of Humanity and Social Science,Yes,200,On-campus,Yes,Several times a week,2,Voice Calls,No,Yes,"Poor network quality/coverage, Insufficient data allowance",8.08
Female,College of Humanity and Social Science,No,400,Off-campus,Yes,Daily,5,"SMS/Text messaging, None of the above, Voice Calls",No,Yes,"Insufficient data allowance, High costs/pricing, Poor network quality/coverage",7.54
Female,College of Engineering,Yes,600,On-campus,No,Several times a week,1,"Mobile data/Internet, SMS/Text messaging, None of the above",Yes,Yes,"Poor network quality/coverage, Unsatisfactory customer service, Insufficient data allowance",3.85
Female,School of Business,No,100,Off-campus,Yes,Several times a week,6,SMS/Text messaging,Yes,Yes,"Unsatisfactory customer service, Poor network quality/coverage, Insufficient data allowance",8.06
Male,College of Science,Yes,600,Off-campus,No,Occasionally,2,Voice Calls,Yes,No,"High costs/pricing, Unsatisfactory customer service",6.24
Male,College of Agriculture and Natural Resources,Yes,200,Off-campus,No,Daily,2,"Mobile data/Internet, SMS/Text messaging, Voice Calls, None of the above",Yes,Yes,"Insufficient data allowance, Unsatisfactory customer service, Poor network quality/coverage, High costs/pricing",9.97
Male,College of Science,Yes,400,On-campus,Yes,Occasionally,5,"Mobile data/Internet, Voice Calls",No,Yes,Insufficient data allowance,8.85
Female,College of Engineering,No,500,Off-campus,Yes,Occasionally,3,"Mobile data/Internet, None of the above, SMS/Text messaging",No,Yes,"Insufficient data allowance, Poor network quality/coverage, High costs/pricing",6.99
Female,College of Art and Built Environment,No,600,Off-campus,No,Several times a week,5,"Mobile data/Internet, None of the above, SMS/Text messaging, Voice Calls",No,Yes,"Insufficient data allowance, Poor network quality/coverage, Unsatisfactory customer service",7.73
Male,School of Business,Yes,400,On-campus,Yes,Rarely,3,SMS/Text messaging,No,Yes,"Unsatisfactory customer service, Poor network quality/coverage",2.14
Male,College of Engineering,Yes,100,On-campus,No,Daily,1,"SMS/Text messaging, Voice Calls, Mobile data/Internet, None of the above",Yes,Yes,Insufficient data allowance,5.89
Male,College of Engineering,Yes,200,Off-campus,Yes,Several times a week,2,"None of the above, SMS/Text messaging",No,Yes,"High costs/pricing, Unsatisfactory customer service",2.09
Female,School of Business,No,300,Off-campus,No,Daily,2,"SMS/Text messaging, Voice Calls, Mobile data/Internet",Yes,Yes,"Poor network quality/coverage, Insufficient data allowance, High costs/pricing",1.88
Female,College of Humanity and Social Science,Yes,400,On-campus,Yes,Several times a week,4,"SMS/Text messaging, None of the above, Mobile data/Internet, Voice Calls",Yes,Yes,Unsatisfactory customer service,7.58
Female,College of Engineering,Yes,100,Off-campus,Yes,Occasionally,4,"SMS/Text messaging, Voice Calls",No,Yes,Poor network quality/coverage,2.76
Male,College of Engineering,No,400,On-campus,No,Never,4,"None of the above, Mobile data/Internet, SMS/Text messaging, Voice Calls",Yes,Yes,High costs/pricing,7.21
Female,College of Engineering,No,600,On-campus,No,Several times a week,1,"SMS/Text messaging, Voice Calls, None of the above, Mobile data/Internet",Yes,Yes,"Insufficient data allowance, High costs/pricing, Poor network quality/coverage",0.58
Female,College of Agriculture and Natural Resources,No,500,Off-campus,No,Daily,1,"Voice Calls, None of the above",No,No,"Insufficient data allowance, Unsatisfactory customer service, High costs/pricing",1.48
Female,College of Art and Built Environment,Yes,300,Off-campus,Yes,Occasionally,4,"Voice Calls, Mobile data/Internet",Yes,Yes,High costs/pricing,3.24
Male,School of Business,Yes,100,Off-campus,Yes,Daily,2,"None of the above, Voice Calls",No,Yes,Poor network quality/coverage,5.4
Male,College of Humanity and Social Science,Yes,200,Off-campus,No,Occasionally,4,"None of the above, Voice Calls",Yes,Yes,"Unsatisfactory customer service, Insufficient data allowance, High costs/pricing",3.24
Male,College of Agriculture and Natural Resources,Yes,400,Off-campus,Yes,Daily,6,"None of the above, SMS/Text messaging",No,Yes,"Poor network quality/coverage, Unsatisfactory customer service",3.12
Female,College of Art and Built Environment,Yes,400,Off-campus,Yes,Occasionally,3,"Mobile data/Internet, Voice Calls, None of the above",No,No,Unsatisfactory customer service,7.7
Male,College of Humanity and Social Science,Yes,300,On-campus,No,Occasionally,5,Mobile data/Internet,No,Yes,"Unsatisfactory customer service, Poor network quality/coverage, Insufficient data allowance",2.43
Female,College of Art and Built Environment,Yes,100,Off-campus,Yes,Daily,3,"Mobile data/Internet, None of the above",No,Yes,Poor network quality/coverage,3.52
Male,College of Humanity and Social Science,Yes,300,Off-campus,No,Several times a week,1,Mobile data/Internet,No,Yes,"Unsatisfactory customer service, Poor network quality/coverage, High costs/pricing",4.18
Male,College of Humanity and Social Science,Yes,100,Off-campus,No,Occasionally,4,Voice Calls,No,Yes,"Poor network quality/coverage, Insufficient data allowance, Unsatisfactory customer service",6.47
Female,College of Humanity and Social Science,No,400,Off-campus,No,Several times a week,6,"Mobile data/Internet, SMS/Text messaging, None of the above",No,Yes,"High costs/pricing, Insufficient data allowance, Poor network quality/coverage",1.11
Male,School of Business,No,300,Off-campus,Yes,Several times a week,1,Voice Calls,Yes,No,"Poor network quality/coverage, High costs/pricing, Insufficient data allowance",4.64
Male,College of Humanity and Social Science,Yes,100,Off-campus,Yes,Occasionally,2,None of the above,No,Yes,"Poor network quality/coverage, Unsatisfactory customer service",7.82
Female,College of Humanity and Social Science,Yes,500,Off-campus,No,Daily,1,SMS/Text messaging,Yes,No,Poor network quality/coverage,8.38
Female,College of Engineering,Yes,300,On-campus,No,Several times a week,2,"SMS/Text messaging, Mobile data/Internet, None of the above",No,Yes,High costs/pricing,4.48
Female,College of Agriculture and Natural Resources,Yes,400,Off-campus,No,Occasionally,4,"SMS/Text messaging, Voice Calls, Mobile data/Internet",No,Yes,"High costs/pricing, Insufficient data allowance",0.62
Female,College of Agriculture and Natural Resources,Yes,200,Off-campus,No,Several times a week,3,None of the above,Yes,Yes,"Insufficient data allowance, Poor network quality/coverage, High costs/pricing",8.0
Female,College of Science,Yes,100,Off-campus,Yes,Occasionally,3,"Mobile data/Internet, SMS/Text messaging, Voice Calls, None of the above",No,Yes,Unsatisfactory customer service,2.0
Male,College of Science,Yes,500,Off-campus,No,Daily,4,"Mobile data/Internet, None of the above, Voice Calls",No,Yes,"Unsatisfactory customer service, Insufficient data allowance, High costs/pricing, Poor network quality/coverage",10.24
Male,College of Engineering,No,100,Off-campus,Yes,Occasionally,1,"Mobile data/Internet, None of the above, Voice Calls, SMS/Text messaging",No,Yes,Insufficient data allowance,5.02
Male,School of Business,Yes,300,Off-campus,Yes,Occasionally,5,"SMS/Text messaging, Voice Calls, None of the above, Mobile data/Internet",Yes,Yes,"Insufficient data allowance, Unsatisfactory customer service, Poor network quality/coverage, High costs/pricing",9.36
Female,College of Art and Built Environment,Yes,300,Off-campus,Yes,Daily,2,"None of the above, Voice Calls, Mobile data/Internet, SMS/Text messaging",No,No,"Insufficient data allowance, Poor network quality/coverage",5.74
Female,College of Art and Built Environment,No,100,Off-campus,Yes,Daily,3,"SMS/Text messaging, Voice Calls, None of the above, Mobile data/Internet",No,Yes,"Poor network quality/coverage, Unsatisfactory customer service, Insufficient data allowance, High costs/pricing",3.96
Female,College of Engineering,Yes,500,Off-campus,No,Occasionally,1,"Voice Calls, None of the above",No,Yes,"Insufficient data allowance, Poor network quality/coverage",0.5
Female,School of Business,Yes,100,Off-campus,Yes,Daily,3,"Voice Calls, None of the above",Yes,Yes,"Poor network quality/coverage, High costs/pricing, Insufficient data allowance",9.68
Female,College of Art and Built Environment,Yes,400,Off-campus,Yes,Occasionally,3,"Mobile data/Internet, Voice Calls",Yes,Yes,"Poor network quality/coverage, High costs/pricing, Unsatisfactory customer service, Insufficient data allowance",2.03
Male,School of Business,Yes,200,Off-campus,Yes,Occasionally,1,"None of the above, Mobile data/Internet, Voice Calls, SMS/Text messaging",No,Yes,Unsatisfactory customer service,6.21
Male,College of Art and Built Environment,No,200,Off-campus,No,Occasionally,3,Voice Calls,Yes,Yes,"Insufficient data allowance, High costs/pricing, Unsatisfactory customer service, Poor network quality/coverage",3.43
Male,College of Agriculture and Natural Resources,No,200,Off-campus,Yes,Rarely,1,None of the above,No,Yes,"High costs/pricing, Insufficient data allowance",7.1
Female,College of Art and Built Environment,Yes,600,Off-campus,No,Daily,3,"Voice Calls, None of the above, SMS/Text messaging",No,Yes,High costs/pricing,1.19
Female,College of Engineering,No,100,Off-campus,Yes,Several times a week,3,"SMS/Text messaging, Mobile data/Internet, None of the above, Voice Calls",No,Yes,"High costs/pricing, Insufficient data allowance, Unsatisfactory customer service",3.58
Female,College of Art and Built Environment,No,200,Off-campus,No,Several times a week,1,None of the above,No,Yes,Poor network quality/coverage,6.94
Female,College of Science,Yes,400,Off-campus,No,Occasionally,1,"Voice Calls, None of the above, Mobile data/Internet, SMS/Text messaging",No,Yes,"Insufficient data allowance, High costs/pricing, Poor network quality/coverage",5.33
Female,College of Art and Built Environment,No,500,Off-campus,Yes,Occasionally,6,Mobile data/Internet,No,Yes,Unsatisfactory customer service,3.63
Male,School of Business,No,100,Off-campus,Yes,Daily,2,SMS/Text messaging,Yes,Yes,"High costs/pricing, Poor network quality/coverage, Insufficient data allowance",4.28
Female,College of Art and Built Environment,Yes,100,Off-campus,Yes,Daily,4,"SMS/Text messaging, Mobile data/Internet, None of the above, Voice Calls",No,Yes,"Insufficient data allowance, Poor network quality/coverage",7.11
Female,College of Science,Yes,400,Off-campus,No,Rarely,3,"Voice Calls, Mobile data/Internet, SMS/Text messaging",Yes,No,"Poor network quality/coverage, Unsatisfactory customer service",2.13
Male,College of Agriculture and Natural Resources,Yes,400,Off-campus,Yes,Occasionally,1,None of the above,Yes,Yes,None,8.05
Female,College of Agriculture and Natural Resources,Yes,300,Off-campus,Yes,Several times a week,1,SMS/Text messaging,Yes,Yes,"Insufficient data allowance, High costs/pricing, Unsatisfactory customer service, Poor network quality/coverage",1.72
Male,College of Science,Yes,200,Off-campus,No,Occasionally,4,"None of the above, Voice Calls",No,Yes,Insufficient data allowance,4.31
Male,School of Business,Yes,400,Off-campus,No,Several times a week,1,"Mobile data/Internet, None of the above, SMS/Text messaging, Voice Calls",No,Yes,"Poor network quality/coverage, High costs/pricing",5.26
Male,College of Engineering,Yes,100,Off-campus,No,Several times a week,3,SMS/Text messaging,Yes,Yes,"Insufficient data allowance, Unsatisfactory customer service, High costs/pricing, Poor network quality/coverage",2.5
Male,College of Science,No,400,Off-campus,No,Rarely,1,"None of the above, Mobile data/Internet, Voice Calls, SMS/Text messaging",No,Yes,"Unsatisfactory customer service, High costs/pricing, Insufficient data allowance",0.5
Male,College of Agriculture and Natural Resources,No,400,Off-campus,No,Daily,4,"SMS/Text messaging, Voice Calls, None of the above",No,No,"Insufficient data allowance, Poor network quality/coverage",1.7
Male,College of Agriculture and Natural Resources,No,600,Off-campus,Yes,Rarely,3,"Mobile data/Internet, SMS/Text messaging, None of the above",No,Yes,"Unsatisfactory customer service, High costs/pricing, Poor network quality/coverage, Insufficient data allowance",2.31
Female,College of Humanity and Social Science,Yes,100,Off-campus,Yes,Daily,1,None of the above,No,No,High costs/pricing,3.01
Female,College of Art and Built Environment,Yes,300,Off-campus,Yes,Daily,2,"Voice Calls, SMS/Text messaging, Mobile data/Internet, None of the above",Yes,Yes,"Insufficient data allowance, Unsatisfactory customer service",4.38
Male,College of Humanity and Social Science,No,500,Off-campus,No,Occasionally,3,"SMS/Text messaging, Voice Calls, None of the above, Mobile data/Internet",Yes,Yes,Insufficient data allowance,6.71
Male,College of Humanity and Social Science,No,300,Off-campus,Yes,Daily,5,"Voice Calls, None of the above",No,Yes,High costs/pricing,4.13
Male,School of Business,Yes,200,On-campus,No,Daily,2,SMS/Text messaging,Yes,Yes,"High costs/pricing, Unsatisfactory customer service",1.72
Female,College of Art and Built Environment,Yes,200,Off-campus,Yes,Occasionally,3,Voice Calls,Yes,Yes,"Poor network quality/coverage, High costs/pricing, Insufficient data allowance",3.97
Female,College of Engineering,Yes,300,Off-campus,No,Rarely,4,"Voice Calls, SMS/Text messaging, Mobile data/Internet, None of the above",No,Yes,"Poor network quality/coverage, High costs/pricing, Insufficient data allowance",1.54
Female,College of Humanity and Social Science,Yes,300,Off-campus,No,Daily,3,"SMS/Text messaging, Voice Calls, Mobile data/Internet",No,No,"High costs/pricing, Poor network quality/coverage, Insufficient data allowance, Unsatisfactory customer service",3.62
Male,College of Engineering,Yes,300,Off-campus,Yes,Several times a week,1,Voice Calls,No,Yes,Unsatisfactory customer service,1.83
Female,School of Business,Yes,300,Off-campus,No,Several times a week,5,"None of the above, Voice Calls",No,Yes,"Poor network quality/coverage, High costs/pricing",1.77
Male,College of Agriculture and Natural Resources,Yes,600,Off-campus,Yes,Occasionally,1,"None of the above, Mobile data/Internet",Yes,Yes,"Unsatisfactory customer service, High costs/pricing, Insufficient data allowance",6.69
Female,College of Agriculture and Natural Resources,Yes,300,Off-campus,Yes,Daily,2,"None of the above, SMS/Text messaging, Voice Calls, Mobile data/Internet",Yes,Yes,"High costs/pricing, Poor network quality/coverage, Unsatisfactory customer service, Insufficient data allowance",9.17
Female,College of Engineering,Yes,100,Off-campus,Yes,Several times a week,2,SMS/Text messaging,No,No,"Poor network quality/coverage, High costs/pricing, Unsatisfactory customer service, Insufficient data allowance",8.21
Male,College of Art and Built Environment,Yes,100,On-campus,Yes,Occasionally,4,Mobile data/Internet,No,Yes,Insufficient data allowance,9.85
Female,College of Science,Yes,100,Off-campus,No,Rarely,2,"SMS/Text messaging, None of the above",No,Yes,"Insufficient data allowance, Poor network quality/coverage, Unsatisfactory customer service, High costs/pricing",8.42
Male,College of Science,No,300,Off-campus,Yes,Daily,4,SMS/Text messaging,No,No,"Insufficient data allowance, High costs/pricing, Poor network quality/coverage, Unsatisfactory customer service",3.07
Male,School of Business,Yes,400,Off-campus,No,Rarely,5,"Voice Calls, SMS/Text messaging, Mobile data/Internet, None of the above",No,Yes,"Insufficient data allowance, Unsatisfactory customer service",4.05
Male,College of Humanity and Social Science,Yes,400,Off-campus,No,Occasionally,2,None of the above,No,Yes,High costs/pricing,1.29
Female,College of Art and Built Environment,Yes,400,Off-campus,No,Occasionally,3,"None of the above, SMS/Text messaging, Mobile data/Internet, Voice Calls",Yes,No,Insufficient data allowance,7.11
Male,College of Science,Yes,100,Off-campus,Yes,Several times a week,6,"None of the above, SMS/Text messaging",Yes,Yes,"High costs/pricing, Unsatisfactory customer service, Insufficient data allowance",9.29
Male,College of Science,Yes,200,Off-campus,No,Several times a week,2,None of the above,Yes,Yes,"High costs/pricing, Insufficient data allowance",4.19
Male,College of Agriculture and Natural Resources,Yes,100,On-campus,No,Daily,4,"None of the above, SMS/Text messaging, Voice Calls",No,No,"Unsatisfactory customer service, Insufficient data allowance, High costs/pricing",8.6
Female,College of Agriculture and Natural Resources,No,600,Off-campus,No,Daily,2,"None of the above, Mobile data/Internet",No,Yes,"Unsatisfactory customer service, Insufficient data allowance",7.54
Male,College of Art and Built Environment,Yes,300,Off-campus,No,Never,6,"None of the above, Voice Calls",No,Yes,Poor network quality/coverage,3.36
Female,College of Agriculture and Natural Resources,Yes,300,Off-campus,No,Occasionally,3,"Mobile data/Internet, None of the above, Voice Calls",No,Yes,"Poor network quality/coverage, Unsatisfactory customer service, High costs/pricing, Insufficient data allowance",7.7
