Gender,College,Churn,Level,Residence,SIM_Usage,Usage_Freq,Network_Strength,Data_Exhaustion,Other_Networks,Reasons_Discontinue,Monthly_Data_Usage, Mobile data/Internet, SMS/Text messaging, Voice Calls,Mobile data/Internet,None of the above,SMS/Text messaging,Voice Calls
Female,College of Science,Yes,300,Off-campus,No,Several times a week,2,No,Yes,"Insufficient data allowance, Poor network quality/coverage, Unsatisfactory customer service",3.56,0,0,0,0,1,0,0
Female,College of Science,No,400,Off-campus,No,Occasionally,1,No,Yes,"Unsatisfactory customer service, High costs/pricing, Poor network quality/coverage, Insufficient data allowance",1.93,0,1,1,1,0,0,0
Female,College of Humanity and Social Science,Yes,500,Off-campus,Yes,Several times a week,5,No,Yes,"High costs/pricing, Unsatisfactory customer service, Insufficient data allowance, Poor network quality/coverage",9.62,0,0,0,0,1,0,0
Male,College of Agriculture and Natural Resources,No,400,Off-campus,Yes,Several times a week,2,Yes,Yes,"Insufficient data allowance, Poor network quality/coverage, Unsatisfactory customer service, High costs/pricing",1.86,0,0,0,0,1,0,0
Male,College of Art and Built Environment,No,100,Off-campus,Yes,Occasionally,5,Yes,Yes,"High costs/pricing, Poor network quality/coverage, Unsatisfactory customer service",2.27,0,0,0,0,1,0,0
Female,College of Humanity and Social Science,Yes,600,On-campus,Yes,Several times a week,6,Yes,Yes,Poor network quality/coverage,1.82,0,0,0,0,1,0,0
Male,College of Agriculture and Natural Resources,No,200,Off-campus,No,Several times a week,1,Yes,Yes,Poor network quality/coverage,6.98,0,0,0,0,1,0,0
Male,College of Engineering,No,200,Off-campus,No,Occasionally,5,No,No,"Unsatisfactory customer service, High costs/pricing, Poor network quality/coverage, Insufficient data allowance",1.95,0,0,0,0,1,0,0
Male,College of Engineering,No,500,Off-campus,No,Daily,3,Yes,Yes,High costs/pricing,7.01,0,0,0,0,1,0,0
Female,College of Science,Yes,600,On-campus,Yes,Never,4,Yes,No,"Unsatisfactory customer service, Poor network quality/coverage, High costs/pricing",1.41,0,0,0,0,1,0,0
Male,School of Business,Yes,200,Off-campus,Yes,Daily,2,Yes,Yes,"High costs/pricing, Poor network quality/coverage, Unsatisfactory customer service",7.92,0,0,0,0,1,0,0
Male,College of Humanity and Social Science,Yes,500,Off-campus,Yes,Occasionally,2,Yes,Yes,Poor network quality/coverage,2.51,0,0,0,0,1,0,0
Male,College of Art and Built Environment,Yes,300,Off-campus,Yes,Several times a week,2,No,Yes,"High costs/pricing, Unsatisfactory customer service",4.88,0,0,0,0,1,0,0
Male,College of Art and Built Environment,Yes,600,Off-campus,No,Occasionally,1,Yes,Yes,"Poor network quality/coverage, Insufficient data allowance, High costs/pricing",4.1,0,0,0,0,1,0,0
Female,College of Science,Yes,300,Off-campus,Yes,Daily,1,Yes,Yes,"Unsatisfactory customer service, High costs/pricing",0.5,0,0,0,0,1,0,0
Male,College of Engineering,Yes,500,On-campus,No,Occasionally,2,No,Yes,"High costs/pricing, Unsatisfactory customer service",4.43,0,0,0,0,0,0,1
Male,College of Art and Built Environment,No,100,Off-campus,No,Daily,2,No,Yes,"Unsatisfactory customer service, Insufficient data allowance, Poor network quality/coverage",8.06,0,0,0,0,1,0,0
Female,College of Science,Yes,400,Off-campus,No,Occasionally,1,Yes,Yes,High costs/pricing,8.57,1,0,0,0,0,1,0
Female,College of Engineering,No,200,On-campus,No,Daily,3,Yes,No,"Insufficient data allowance, Unsatisfactory customer service",8.58,0,0,0,0,1,0,0
Male,College of Humanity and Social Science,Yes,200,On-campus,Yes,Several times a week,2,No,Yes,"Poor network quality/coverage, Insufficient data allowance",8.08,0,0,0,0,0,0,1
Female,College of Humanity and Social Science,No,400,Off-campus,Yes,Daily,5,No,Yes,"Insufficient data allowance, High costs/pricing, Poor network quality/coverage",7.54,0,0,0,0,1,0,0
Female,College of Engineering,Yes,600,On-campus,No,Several times a week,1,Yes,Yes,"Poor network quality/coverage, Unsatisfactory customer service, Insufficient data allowance",3.85,0,0,0,0,1,0,0
Female,School of Business,No,100,Off-campus,Yes,Several times a week,6,Yes,Yes,"Unsatisfactory customer service, Poor network quality/coverage, Insufficient data allowance",8.06,0,0,0,0,0,1,0
Male,College of Science,Yes,600,Off-campus,No,Occasionally,2,Yes,No,"High costs/pricing, Unsatisfactory customer service",6.24,0,0,0,0,0,0,1
Male,College of Agriculture and Natural Resources,Yes,200,Off-campus,No,Daily,2,Yes,Yes,"Insufficient data allowance, Unsatisfactory customer service, Poor network quality/coverage, High costs/pricing",9.97,0,0,0,0,1,0,0
Male,College of Science,Yes,400,On-campus,Yes,Occasionally,5,No,Yes,Insufficient data allowance,8.85,0,0,1,1,0,0,0
Female,College of Engineering,No,500,Off-campus,Yes,Occasionally,3,No,Yes,"Insufficient data allowance, Poor network quality/coverage, High costs/pricing",6.99,0,0,0,0,1,0,0
Female,College of Art and Built Environment,No,600,Off-campus,No,Several times a week,5,No,Yes,"Insufficient data allowance, Poor network quality/coverage, Unsatisfactory customer service",7.73,0,0,0,0,1,0,0
Male,School of Business,Yes,400,On-campus,Yes,Rarely,3,No,Yes,"Unsatisfactory customer service, Poor network quality/coverage",2.14,0,0,0,0,0,1,0
Male,College of Engineering,Yes,100,On-campus,No,Daily,1,Yes,Yes,Insufficient data allowance,5.89,0,0,0,0,1,0,0
Male,College of Engineering,Yes,200,Off-campus,Yes,Several times a week,2,No,Yes,"High costs/pricing, Unsatisfactory customer service",2.09,0,0,0,0,1,0,0
Female,School of Business,No,300,Off-campus,No,Daily,2,Yes,Yes,"Poor network quality/coverage, Insufficient data allowance, High costs/pricing",1.88,1,0,1,0,0,1,0
Female,College of Humanity and Social Science,Yes,400,On-campus,Yes,Several times a week,4,Yes,Yes,Unsatisfactory customer service,7.58,0,0,0,0,1,0,0
Female,College of Engineering,Yes,100,Off-campus,Yes,Occasionally,4,No,Yes,Poor network quality/coverage,2.76,0,0,1,0,0,1,0
Male,College of Engineering,No,400,On-campus,No,Never,4,Yes,Yes,High costs/pricing,7.21,0,0,0,0,1,0,0
Female,College of Engineering,No,600,On-campus,No,Several times a week,1,Yes,Yes,"Insufficient data allowance, High costs/pricing, Poor network quality/coverage",0.58,0,0,0,0,1,0,0
Female,College of Agriculture and Natural Resources,No,500,Off-campus,No,Daily,1,No,No,"Insufficient data allowance, Unsatisfactory customer service, High costs/pricing",1.48,0,0,0,0,1,0,0
Female,College of Art and Built Environment,Yes,300,Off-campus,Yes,Occasionally,4,Yes,Yes,High costs/pricing,3.24,1,0,0,0,0,0,1
Male,School of Business,Yes,100,Off-campus,Yes,Daily,2,No,Yes,Poor network quality/coverage,5.4,0,0,0,0,1,0,0
Male,College of Humanity and Social Science,Yes,200,Off-campus,No,Occasionally,4,Yes,Yes,"Unsatisfactory customer service, Insufficient data allowance, High costs/pricing",3.24,0,0,0,0,1,0,0
Male,College of Agriculture and Natural Resources,Yes,400,Off-campus,Yes,Daily,6,No,Yes,"Poor network quality/coverage, Unsatisfactory customer service",3.12,0,0,0,0,1,0,0
Female,College of Art and Built Environment,Yes,400,Off-campus,Yes,Occasionally,3,No,No,Unsatisfactory customer service,7.7,0,0,0,0,1,0,0
Male,College of Humanity and Social Science,Yes,300,On-campus,No,Occasionally,5,No,Yes,"Unsatisfactory customer service, Poor network quality/coverage, Insufficient data allowance",2.43,0,0,0,1,0,0,0
Female,College of Art and Built Environment,Yes,100,Off-campus,Yes,Daily,3,No,Yes,Poor network quality/coverage,3.52,0,0,0,0,1,0,0
Male,College of Humanity and Social Science,Yes,300,Off-campus,No,Several times a week,1,No,Yes,"Unsatisfactory customer service, Poor network quality/coverage, High costs/pricing",4.18,0,0,0,1,0,0,0
Male,College of Humanity and Social Science,Yes,100,Off-campus,No,Occasionally,4,No,Yes,"Poor network quality/coverage, Insufficient data allowance, Unsatisfactory customer service",6.47,0,0,0,0,0,0,1
Female,College of Humanity and Social Science,No,400,Off-campus,No,Several times a week,6,No,Yes,"High costs/pricing, Insufficient data allowance, Poor network quality/coverage",1.11,0,0,0,0,1,0,0
Male,School of Business,No,300,Off-campus,Yes,Several times a week,1,Yes,No,"Poor network quality/coverage, High costs/pricing, Insufficient data allowance",4.64,0,0,0,0,0,0,1
Male,College of Humanity and Social Science,Yes,100,Off-campus,Yes,Occasionally,2,No,Yes,"Poor network quality/coverage, Unsatisfactory customer service",7.82,0,0,0,0,1,0,0
Female,College of Humanity and Social Science,Yes,500,Off-campus,No,Daily,1,Yes,No,Poor network quality/coverage,8.38,0,0,0,0,0,1,0
Female,College of Engineering,Yes,300,On-campus,No,Several times a week,2,No,Yes,High costs/pricing,4.48,0,0,0,0,1,0,0
Female,College of Agriculture and Natural Resources,Yes,400,Off-campus,No,Occasionally,4,No,Yes,"High costs/pricing, Insufficient data allowance",0.62,1,0,1,0,0,1,0
Female,College of Agriculture and Natural Resources,Yes,200,Off-campus,No,Several times a week,3,Yes,Yes,"Insufficient data allowance, Poor network quality/coverage, High costs/pricing",8.0,0,0,0,0,1,0,0
Female,College of Science,Yes,100,Off-campus,Yes,Occasionally,3,No,Yes,Unsatisfactory customer service,2.0,0,0,0,0,1,0,0
Male,College of Science,Yes,500,Off-campus,No,Daily,4,No,Yes,"Unsatisfactory customer service, Insufficient data allowance, High costs/pricing, Poor network quality/coverage",10.24,0,0,0,0,1,0,0
Male,College of Engineering,No,100,Off-campus,Yes,Occasionally,1,No,Yes,Insufficient data allowance,5.02,0,0,0,0,1,0,0
Male,School of Business,Yes,300,Off-campus,Yes,Occasionally,5,Yes,Yes,"Insufficient data allowance, Unsatisfactory customer service, Poor network quality/coverage, High costs/pricing",9.36,0,0,0,0,1,0,0
Female,College of Art and Built Environment,Yes,300,Off-campus,Yes,Daily,2,No,No,"Insufficient data allowance, Poor network quality/coverage",5.74,0,0,0,0,1,0,0
Female,College of Art and Built Environment,No,100,Off-campus,Yes,Daily,3,No,Yes,"Poor network quality/coverage, Unsatisfactory customer service, Insufficient data allowance, High costs/pricing",3.96,0,0,0,0,1,0,0
Female,College of Engineering,Yes,500,Off-campus,No,Occasionally,1,No,Yes,"Insufficient data allowance, Poor network quality/coverage",0.5,0,0,0,0,1,0,0
Female,School of Business,Yes,100,Off-campus,Yes,Daily,3,Yes,Yes,"Poor network quality/coverage, High costs/pricing, Insufficient data allowance",9.68,0,0,0,0,1,0,0
Female,College of Art and Built Environment,Yes,400,Off-campus,Yes,Occasionally,3,Yes,Yes,"Poor network quality/coverage, High costs/pricing, Unsatisfactory customer service, Insufficient data allowance",2.03,0,0,1,1,0,0,0
Male,School of Business,Yes,200,Off-campus,Yes,Occasionally,1,No,Yes,Unsatisfactory customer service,6.21,0,0,0,0,1,0,0
Male,College of Art and Built Environment,No,200,Off-campus,No,Occasionally,3,Yes,Yes,"Insufficient data allowance, High costs/pricing, Unsatisfactory customer service, Poor network quality/coverage",3.43,0,0,0,0,0,0,1
Male,College of Agriculture and Natural Resources,No,200,Off-campus,Yes,Rarely,1,No,Yes,"High costs/pricing, Insufficient data allowance",7.1,0,0,0,0,1,0,0
Female,College of Art and Built Environment,Yes,600,Off-campus,No,Daily,3,No,Yes,High costs/pricing,1.19,0,0,0,0,1,0,0
Female,College of Engineering,No,100,Off-campus,Yes,Several times a week,3,No,Yes,"High costs/pricing, Insufficient data allowance, Unsatisfactory customer service",3.58,0,0,0,0,1,0,0
Female,College of Art and Built Environment,No,200,Off-campus,No,Several times a week,1,No,Yes,Poor network quality/coverage,6.94,0,0,0,0,1,0,0
Female,College of Science,Yes,400,Off-campus,No,Occasionally,1,No,Yes,"Insufficient data allowance, High costs/pricing, Poor network quality/coverage",5.33,0,0,0,0,1,0,0
Female,College of Art and Built Environment,No,500,Off-campus,Yes,Occasionally,6,No,Yes,Unsatisfactory customer service,3.63,0,0,0,1,0,0,0
Male,School of Business,No,100,Off-campus,Yes,Daily,2,Yes,Yes,"High costs/pricing, Poor network quality/coverage, Insufficient data allowance",4.28,0,0,0,0,0,1,0
Female,College of Art and Built Environment,Yes,100,Off-campus,Yes,Daily,4,No,Yes,"Insufficient data allowance, Poor network quality/coverage",7.11,0,0,0,0,1,0,0
Female,College of Science,Yes,400,Off-campus,No,Rarely,3,Yes,No,"Poor network quality/coverage, Unsatisfactory customer service",2.13,1,1,0,0,0,0,1
Male,College of Agriculture and Natural Resources,Yes,400,Off-campus,Yes,Occasionally,1,Yes,Yes,None,8.05,0,0,0,0,1,0,0
Female,College of Agriculture and Natural Resources,Yes,300,Off-campus,Yes,Several times a week,1,Yes,Yes,"Insufficient data allowance, High costs/pricing, Unsatisfactory customer service, Poor network quality/coverage",1.72,0,0,0,0,0,1,0
Male,College of Science,Yes,200,Off-campus,No,Occasionally,4,No,Yes,Insufficient data allowance,4.31,0,0,0,0,1,0,0
Male,School of Business,Yes,400,Off-campus,No,Several times a week,1,No,Yes,"Poor network quality/coverage, High costs/pricing",5.26,0,0,0,0,1,0,0
Male,College of Engineering,Yes,100,Off-campus,No,Several times a week,3,Yes,Yes,"Insufficient data allowance, Unsatisfactory customer service, High costs/pricing, Poor network quality/coverage",2.5,0,0,0,0,0,1,0
Male,College of Science,No,400,Off-campus,No,Rarely,1,No,Yes,"Unsatisfactory customer service, High costs/pricing, Insufficient data allowance",0.5,0,0,0,0,1,0,0
Male,College of Agriculture and Natural Resources,No,400,Off-campus,No,Daily,4,No,No,"Insufficient data allowance, Poor network quality/coverage",1.7,0,0,0,0,1,0,0
Male,College of Agriculture and Natural Resources,No,600,Off-campus,Yes,Rarely,3,No,Yes,"Unsatisfactory customer service, High costs/pricing, Poor network quality/coverage, Insufficient data allowance",2.31,0,0,0,0,1,0,0
Female,College of Humanity and Social Science,Yes,100,Off-campus,Yes,Daily,1,No,No,High costs/pricing,3.01,0,0,0,0,1,0,0
Female,College of Art and Built Environment,Yes,300,Off-campus,Yes,Daily,2,Yes,Yes,"Insufficient data allowance, Unsatisfactory customer service",4.38,0,0,0,0,1,0,0
Male,College of Humanity and Social Science,No,500,Off-campus,No,Occasionally,3,Yes,Yes,Insufficient data allowance,6.71,0,0,0,0,1,0,0
Male,College of Humanity and Social Science,No,300,Off-campus,Yes,Daily,5,No,Yes,High costs/pricing,4.13,0,0,0,0,1,0,0
Male,School of Business,Yes,200,On-campus,No,Daily,2,Yes,Yes,"High costs/pricing, Unsatisfactory customer service",1.72,0,0,0,0,0,1,0
Female,College of Art and Built Environment,Yes,200,Off-campus,Yes,Occasionally,3,Yes,Yes,"Poor network quality/coverage, High costs/pricing, Insufficient data allowance",3.97,0,0,0,0,0,0,1
Female,College of Engineering,Yes,300,Off-campus,No,Rarely,4,No,Yes,"Poor network quality/coverage, High costs/pricing, Insufficient data allowance",1.54,0,0,0,0,1,0,0
Female,College of Humanity and Social Science,Yes,300,Off-campus,No,Daily,3,No,No,"High costs/pricing, Poor network quality/coverage, Insufficient data allowance, Unsatisfactory customer service",3.62,1,0,1,0,0,1,0
Male,College of Engineering,Yes,300,Off-campus,Yes,Several times a week,1,No,Yes,Unsatisfactory customer service,1.83,0,0,0,0,0,0,1
Female,School of Business,Yes,300,Off-campus,No,Several times a week,5,No,Yes,"Poor network quality/coverage, High costs/pricing",1.77,0,0,0,0,1,0,0
Male,College of Agriculture and Natural Resources,Yes,600,Off-campus,Yes,Occasionally,1,Yes,Yes,"Unsatisfactory customer service, High costs/pricing, Insufficient data allowance",6.69,0,0,0,0,1,0,0
Female,College of Agriculture and Natural Resources,Yes,300,Off-campus,Yes,Daily,2,Yes,Yes,"High costs/pricing, Poor network quality/coverage, Unsatisfactory customer service, Insufficient data allowance",9.17,0,0,0,0,1,0,0
Female,College of Engineering,Yes,100,Off-campus,Yes,Several times a week,2,No,No,"Poor network quality/coverage, High costs/pricing, Unsatisfactory customer service, Insufficient data allowance",8.21,0,0,0,0,0,1,0
Male,College of Art and Built Environment,Yes,100,On-campus,Yes,Occasionally,4,No,Yes,Insufficient data allowance,9.85,0,0,0,1,0,0,0
Female,College of Science,Yes,100,Off-campus,No,Rarely,2,No,Yes,"Insufficient data allowance, Poor network quality/coverage, Unsatisfactory customer service, High costs/pricing",8.42,0,0,0,0,1,0,0
Male,College of Science,No,300,Off-campus,Yes,Daily,4,No,No,"Insufficient data allowance, High costs/pricing, Poor network quality/coverage, Unsatisfactory customer service",3.07,0,0,0,0,0,1,0
Male,School of Business,Yes,400,Off-campus,No,Rarely,5,No,Yes,"Insufficient data allowance, Unsatisfactory customer service",4.05,0,0,0,0,1,0,0
Male,College of Humanity and Social Science,Yes,400,Off-campus,No,Occasionally,2,No,Yes,High costs/pricing,1.29,0,0,0,0,1,0,0
Female,College of Art and Built Environment,Yes,400,Off-campus,No,Occasionally,3,Yes,No,Insufficient data allowance,7.11,0,0,0,0,1,0,0
Male,College of Science,Yes,100,Off-campus,Yes,Several times a week,6,Yes,Yes,"High costs/pricing, Unsatisfactory customer service, Insufficient data allowance",9.29,0,0,0,0,1,0,0
Male,College of Science,Yes,200,Off-campus,No,Several times a week,2,Yes,Yes,"High costs/pricing, Insufficient data allowance",4.19,0,0,0,0,1,0,0
Male,College of Agriculture and Natural Resources,Yes,100,On-campus,No,Daily,4,No,No,"Unsatisfactory customer service, Insufficient data allowance, High costs/pricing",8.6,0,0,0,0,1,0,0
Female,College of Agriculture and Natural Resources,No,600,Off-campus,No,Daily,2,No,Yes,"Unsatisfactory customer service, Insufficient data allowance",7.54,0,0,0,0,1,0,0
Male,College of Art and Built Environment,Yes,300,Off-campus,No,Never,6,No,Yes,Poor network quality/coverage,3.36,0,0,0,0,1,0,0
Female,College of Agriculture and Natural Resources,Yes,300,Off-campus,No,Occasionally,3,No,Yes,"Poor network quality/coverage, Unsatisfactory customer service, High costs/pricing, Insufficient data allowance",7.7,0,0,0,0,1,0,0
